Camera_number,Cluster_number,Location,Apple_variety,Temperature,Date,Time,Taxanomic_group,Groups,On_flower,Comments,Comments_picture,Photo_s/s,Feil tid
1,2,Sando,Discovery,23,24.05.23,17:14:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,24,24.05.23,17:33:00,Ladybug,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,23,24.05.23,17:57:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,24,24.05.23,18:31:00,Honeybee,Apis,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,24,24.05.23,18:36:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,24,24.05.23,18:38:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,25,24.05.23,18:42:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,24,24.05.23,18:54:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,24,24.05.23,18:55:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,22,24.05.23,19:12:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,24,24.05.23,19:25:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,25,24.05.23,19:31:00,Solitary_bee,SolitaryBee,N,Osmia?,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,21,24.05.23,20:28:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,1,Sando,Discovery,10,24.05.23,08:24:00,Fly,Diptera,Y,I think?,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,7,25.05.23,02:37:00,Araneae,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,5,25.05.23,04:36:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,5,25.05.23,05:37:00,Bumblebee,Bombus,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,7,25.05.23,06:31:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,10,25.05.23,07:02:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,29,25.05.23,10:13:00,Ladybug,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,29,25.05.23,11:57:00,Honeybee,Apis,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,29,25.05.23,12:34:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,27,25.05.23,13:12:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,27,25.05.23,13:13:00,Unknown_bee,Unknown_bee,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,23,25.05.23,13:50:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,22,25.05.23,14:46:00,Solitary_bee,SolitaryBee,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,22,25.05.23,16:18:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,23,25.05.23,17:05:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,23,25.05.23,17:07:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,23,25.05.23,17:33:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,23,25.05.23,17:34:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,24,25.05.23,17:53:00,Honeybee,Apis,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,23,25.05.23,18:24:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,23,25.05.23,18:37:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,22,25.05.23,18:47:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,2,Sando,Discovery,9,25.05.23,23:00:00,Neuroptera,Other,N,Could be a Lepidoptera?,DiscoverySando1_101_WSCT5223,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,27,26.05.23,17:41:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,27,26.05.23,17:50:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,27,26.05.23,17:51:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,26.05.23,18:40:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,24,26.05.23,19:31:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,21,26.05.23,19:47:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,13,26.05.23,21:59:00,Neuroptera,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,12,26.05.23,22:22:00,Neuroptera,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,20,27.05.23,09:53:00,Honeybee,Apis,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,20,27.05.23,10:16:00,Solitary_bee,SolitaryBee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,21,27.05.23,10:26:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,21,27.05.23,10:40:00,Solitary_bee,SolitaryBee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,21,27.05.23,10:42:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,21,27.05.23,10:44:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,23,27.05.23,11:23:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,27.05.23,12:13:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,27.05.23,12:21:00,Ladybug,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,27.05.23,12:23:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,27.05.23,12:30:00,Solitary_bee,SolitaryBee,Y,Small,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,27.05.23,12:31:00,Solitary_bee,SolitaryBee,Y,Small,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,27.05.23,12:32:00,Syrphid,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,27,27.05.23,12:37:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,27,27.05.23,12:45:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,27,27.05.23,12:46:00,Solitary_bee,SolitaryBee,N,I think?,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,28,27.05.23,13:46:00,Unknown_bee,Unknown_bee,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,28,27.05.23,14:26:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,28,27.05.23,14:30:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,27,27.05.23,14:43:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,25,27.05.23,15:02:00,Fly,Diptera,Y,Could be small bee?,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,27.05.23,15:07:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,27.05.23,15:12:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,26,27.05.23,15:26:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,22,27.05.23,16:30:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,22,27.05.23,16:31:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,21,27.05.23,16:35:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,19,27.05.23,17:23:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,13,27.05.23,20:37:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,13,27.05.23,20:44:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,13,27.05.23,20:51:00,Neuroptera,Other,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,12,27.05.23,21:44:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,10,27.05.23,23:42:00,Fly,Diptera,Y,Or coleoptera?,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,7,28.05.23,02:31:00,Neuroptera,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,23,28.05.23,18:06:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,14,29.05.23,07:38:00,Bird,Other,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,22,29.05.23,10:54:00,Solitary_bee,SolitaryBee,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,22,29.05.23,10:59:00,Honeybee,Apis,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,25,29.05.23,12:17:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,24,29.05.23,13:19:00,Honeybee,Apis,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,25,29.05.23,13:38:00,Honeybee,Apis,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,24,29.05.23,13:57:00,Fly,Diptera,Y,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,24,29.05.23,13:57:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,22,29.05.23,14:18:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,3,Sando,Discovery,22,29.05.23,14:18:00,Fly,Diptera,N,,,,"Feil tid, tror det er motsatt am/pm, men dato er jo også feil da. BYTTA tid, sammenligna med andre foto, ser riktig ut"
1,1,Sando,Summerred,24,20.05.23,11:53:00,Honeybee,Apis,Y,,,,
1,1,Sando,Summerred,29,21.05.23,13:53:00,Honeybee,Apis,Y,,,,
1,1,Sando,Summerred,29,21.05.23,14:18:00,Fly,Diptera,N,,,,
1,1,Sando,Summerred,33,21.05.23,16:23:00,Unknown_bee,Unknown_bee,Y,,,,
1,1,Sando,Summerred,33,21.05.23,17:18:00,Unknown_bee,Unknown_bee,Y,,,,
1,1,Sando,Summerred,17,21.05.23,21:18:00,Fly,Diptera,N,,,,
1,1,Sando,Summerred,30,22.05.23,11:13:00,Honeybee,Apis,Y,,,,
1,1,Sando,Summerred,32,22.05.23,13:13:00,Fly,Diptera,Y,Or ant? ,,,
1,1,Sando,Summerred,22,22.05.23,18:34:00,Fly,Diptera,Y,Or ant? ,,,
1,1,Sando,Summerred,21,22.05.23,18:54:00,Fly,Diptera,Y,Or ant? ,,,
1,1,Sando,Summerred,21,22.05.23,19:04:00,Fly,Diptera,Y,Or ant? ,,,
1,1,Sando,Summerred,21,23.05.23,14:34:00,Fly,Diptera,Y,Or ant? ,,,
1,1,Sando,Summerred,12,23.05.23,23:07:00,Araneae,Other,N,,,,
1,2,Sando,Summerred,11,24.05.23,02:55:00,Neuroptera,Other,N,"Or something else? Just a yellow ""light""",Sando Summerred 1_101_WSCT4539,,
1,2,Sando,Summerred,11,24.05.23,04:11:00,Larvae,Other,N,,,,
1,2,Sando,Summerred,25,24.05.23,08:15:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,25,24.05.23,11:55:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,26,24.05.23,13:03:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,26,24.05.23,16:22:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,24,24.05.23,17:03:00,Solitary_bee,SolitaryBee,Y,,,,
1,2,Sando,Summerred,27,24.05.23,19:39:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,13,24.05.23,23:34:00,Araneae,Other,N,,,,
1,2,Sando,Summerred,16,25.05.23,07:37:00,Fly,Diptera,Y,,,,
1,2,Sando,Summerred,16,25.05.23,07:44:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,22,25.05.23,09:17:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,22,25.05.23,10:09:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,22,25.05.23,10:51:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,22,25.05.23,10:55:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,22,25.05.23,11:26:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,23,25.05.23,11:41:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,23,25.05.23,12:18:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,23,25.05.23,12:26:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,26,25.05.23,13:30:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,26,25.05.23,13:40:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,25,25.05.23,14:09:00,Unknown_bee,Unknown_bee,Y,,,,
1,2,Sando,Summerred,26,25.05.23,15:30:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,26,25.05.23,15:42:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,28,25.05.23,16:58:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,27,25.05.23,17:58:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,27,25.05.23,17:59:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,27,25.05.23,18:11:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,22,25.05.23,19:39:00,Fly,Diptera,Y,,,,
1,2,Sando,Summerred,19,25.05.23,20:15:00,Bumblebee,Bombus,Y,,,,
1,2,Sando,Summerred,9,25.05.23,23:49:00,Neuroptera,Other,N,,,,
1,2,Sando,Summerred,20,26.05.23,08:09:00,Larvae,Other,N ,,,,
1,2,Sando,Summerred,21,26.05.23,09:16:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,21,26.05.23,09:19:00,Unknown_bee,Unknown_bee,Y,,,,
1,2,Sando,Summerred,21,26.05.23,09:21:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,21,26.05.23,09:26:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,22,26.05.23,09:36:00,Unknown_bee,Unknown_bee,Y,,,,
1,2,Sando,Summerred,21,26.05.23,09:58:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,20,26.05.23,10:43:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,24,26.05.23,11:46:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,25,26.05.23,12:04:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,25,26.05.23,12:08:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,23,26.05.23,12:50:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,24,26.05.23,12:54:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,23,26.05.23,13:04:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,23,26.05.23,13:11:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,24,26.05.23,13:16:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,25,26.05.23,13:31:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,25,26.05.23,13:50:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,25,26.05.23,13:57:00,Larvae,Other,N,,,,
1,2,Sando,Summerred,25,26.05.23,14:13:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,24,26.05.23,14:25:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,24,26.05.23,14:31:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,24,26.05.23,14:52:00,Unknown_bee,Unknown_bee,Y,"Very hunched over, but big",,,
1,2,Sando,Summerred,24,26.05.23,15:20:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,25,26.05.23,15:39:00,Fly,Diptera,Y,,,,
1,2,Sando,Summerred,26,26.05.23,16:42:00,Fly,Diptera,Y,,,,
1,2,Sando,Summerred,26,26.05.23,17:48:00,Fly,Diptera,Y,,,,
1,2,Sando,Summerred,25,26.05.23,18:33:00,Solitary_bee,SolitaryBee,Y,,,,
1,2,Sando,Summerred,25,26.05.23,18:34:00,Solitary_bee,SolitaryBee,Y,Present in two photos/more than 1 min,,,
1,2,Sando,Summerred,25,26.05.23,18:46:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,23,26.05.23,19:43:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,22,26.05.23,19:53:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,22,26.05.23,19:54:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,14,26.05.23,21:40:00,Fly,Diptera,Y,,,,
1,2,Sando,Summerred,6,27.05.23,06:24:00,Larvae,Other,Y,,,,
1,2,Sando,Summerred,7,27.05.23,06:41:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,22,27.05.23,10:37:00,Solitary_bee,SolitaryBee,Y,I think?,,,
1,2,Sando,Summerred,22,27.05.23,10:40:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,23,27.05.23,12:07:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,23,27.05.23,12:07:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,24,27.05.23,12:44:00,Larvae,Other,N,,,,
1,2,Sando,Summerred,25,27.05.23,13:12:00,Solitary_bee,SolitaryBee,Y,,,,
1,2,Sando,Summerred,25,27.05.23,13:13:00,Solitary_bee,SolitaryBee,Y,,,,
1,2,Sando,Summerred,24,27.05.23,14:02:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,24,27.05.23,14:11:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,24,27.05.23,14:17:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,23,27.05.23,15:16:00,Solitary_bee,SolitaryBee,Y,A. cineraria,101_WSCT9594,,
1,2,Sando,Summerred,23,27.05.23,15:55:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,20,27.05.23,16:44:00,Other,Other,Y,"Cannot see what it is, something small",,,
1,2,Sando,Summerred,19,27.05.23,17:03:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,16,27.05.23,18:14:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,16,27.05.23,18:18:00,Fly,Diptera,Y,,,,
1,2,Sando,Summerred,16,27.05.23,18:24:00,Fly,Diptera,N,,,,
1,2,Sando,Summerred,13,27.05.23,19:57:00,Larvae,Other,Y,,,,
1,2,Sando,Summerred,12,27.05.23,20:58:00,Fly,Diptera,Y,,,,
1,2,Sando,Summerred,23,28.05.23,08:28:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,23,28.05.23,08:29:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,24,28.05.23,08:59:00,Honeybee,Apis,N,,,,
1,2,Sando,Summerred,23,28.05.23,09:53:00,Honeybee,Apis,Y,,,,
1,2,Sando,Summerred,23,28.05.23,10:17:00,Honeybee,Apis,Y,,,,
